#{"t_start": 1744768078.8782742, "env_id": "merge-v0"}
r,l,t
10.167653,12,172.1338
2.998121,4,172.175184
2.998121,4,172.216148
4.737991,6,172.277606
4.737991,6,172.338033
5.775899,7,172.409261
5.719721,7,172.481452
3.068148,4,172.522212
3.04879,4,172.563259
5.733431,7,172.635167
4.027778,5,172.685764
5.79879,7,172.757835
6.600501,8,172.840489
5.824783,7,172.9112
4.818036,6,172.972233
5.694982,7,173.04455
4.747054,6,173.10652
5.775277,7,173.178406
3.111111,4,173.219074
6.571325,8,173.301501
3.984815,5,173.352363
5.76386,7,173.423357
6.645653,8,173.506056
10.139875,12,173.627409
4.756764,6,173.688851
7.632672,10,173.788444
10.19543,12,173.910097
3.088889,4,173.95101
5.748121,7,174.023338
3.821325,5,174.074361
3.821325,5,174.125408
6.667204,8,174.208924
5.706925,7,174.280214
3.942565,5,174.331028
10.139875,12,174.454936
3.076568,4,174.496399
6.62688,8,174.578545
10.139875,12,174.699345
10.167653,12,174.82073
3.984815,5,174.871508
4.756764,6,174.932729
4.830832,6,174.993287
5.780723,7,175.064746
3.01386,4,175.10656
10.139875,12,175.228684
4.027778,5,175.279292
5.780723,7,175.350897
5.8085,7,175.422596
10.139875,12,175.545079
4.756764,6,175.606997
4.767168,6,175.668571
5.733431,7,175.739835
10.563375,12,175.86185
3.965457,5,175.911914
10.151268,12,176.0321
11.34577,14,176.174831
5.706925,7,176.246828
4.068148,5,176.297366
3.886388,5,176.347486
5.706925,7,176.417684
5.748121,7,176.488932
10.167653,12,176.61059
4.790258,6,176.671005
10.618931,12,176.793593
5.79879,7,176.865343
10.139875,12,176.986047
11.083333,12,177.105678
11.0,12,177.225902
5.79879,7,177.296558
3.840098,5,177.347596
6.599102,8,177.429513
5.748121,7,177.500553
5.719721,7,177.571128
4.778315,6,177.631462
4.756764,6,177.692376
3.088889,4,177.733165
3.830387,5,177.783768
10.139875,12,177.904806
5.818148,7,177.975393
2.969721,4,178.016892
3.076568,4,178.058194
11.0,12,178.179262
4.803054,6,178.239499
3.947389,5,178.290248
10.579108,13,178.425081
6.580387,8,178.507299
3.947389,5,178.558387
8.022293,11,178.667231
4.816949,6,178.726744
5.76386,7,178.798388
11.0,12,178.918411
4.068148,5,178.969096
4.005556,5,179.019474
3.088889,4,179.060402
3.984815,5,179.11047
5.818148,7,179.181334
4.756764,6,179.242629
5.733431,7,179.315015
4.747054,6,179.376714
6.571325,8,179.460342
3.900098,5,179.511748
10.563375,12,179.636778
4.756764,6,179.698202
10.19543,12,179.820421
4.778315,6,179.881526
4.790258,6,179.943176
5.706925,7,180.015291
5.894444,7,180.086439
3.01386,4,180.127325
5.79879,7,180.198287
10.139875,12,180.318989
10.139875,12,180.439711
5.663721,7,180.511837
5.706925,7,180.584035
3.04879,4,180.624875
3.929147,5,180.675023
4.756764,6,180.736578
3.840098,5,180.787278
5.888889,7,180.857993
5.775899,7,180.929052
3.144444,4,180.970022
5.706925,7,181.042365
5.888889,7,181.113454
6.679147,8,181.196272
10.591153,12,181.318719
6.571325,8,181.400712
3.04879,4,181.442249
5.818148,7,181.513231
3.111111,4,181.553573
3.04879,4,181.594406
5.683835,7,181.667515
3.088889,4,181.708858
6.590098,8,181.79256
5.719721,7,181.8634
3.965457,5,181.91421
5.733431,7,181.986703
10.563375,12,182.108989
5.775899,7,182.180244
10.139875,12,182.301552
10.139875,12,182.424098
4.790258,6,182.485077
5.673431,7,182.557192
10.139875,12,182.67884
10.618931,12,182.802305
4.027778,5,182.853848
5.706925,7,182.925527
10.139875,12,183.048419
10.139875,12,183.170103
4.778315,6,183.231068
3.900098,5,183.282271
10.491873,14,183.424432
4.790258,6,183.4848
11.455895,13,183.617233
3.088889,4,183.65832
4.784542,6,183.719604
5.838889,7,183.790048
3.965457,5,183.841141
10.139875,12,183.961588
10.139875,12,184.084047
3.886388,5,184.13512
3.900098,5,184.186803
3.111111,4,184.22739
4.756764,6,184.288779
4.033333,5,184.33897
5.861111,7,184.409931
3.030723,4,184.450896
3.947389,5,184.501546
10.139875,12,184.622177
3.984815,5,184.673252
9.700517,12,184.793404
4.803054,6,184.853808
4.831454,6,184.914359
3.830387,5,184.965286
5.916667,7,185.036272
10.591153,12,185.157618
3.068148,4,185.198971
4.005556,5,185.250339
10.139875,12,185.372163
4.778315,6,185.432934
5.79879,7,185.503408
5.861111,7,185.574049
4.061111,5,185.624085
4.818036,6,185.684152
3.914788,5,185.735183
3.030723,4,185.776346
5.845926,7,185.846665
2.998121,4,185.887859
3.138889,4,185.928564
10.167653,12,186.049193
10.139875,12,186.170435
3.947389,5,186.2216
3.993235,5,186.27176
3.068148,4,186.312353
10.167653,12,186.433078
5.873704,7,186.503228
11.038267,14,186.646034
10.139875,12,186.767751
5.861111,7,186.838871
12.606234,15,186.996789
5.838889,7,187.068119
4.831454,6,187.128898
4.805587,6,187.189042
11.447054,14,187.335638
5.694982,7,187.406211
3.088889,4,187.44657
6.571325,8,187.528272
6.580387,8,187.609812
5.818148,7,187.680219
3.840098,5,187.731779
5.733431,7,187.803025
10.139875,12,187.925558
3.830387,5,187.976382
5.673431,7,188.048409
3.965457,5,188.098839
3.821325,5,188.150149
3.01386,4,188.19171
5.733431,7,188.263524
3.088889,4,188.304588
11.027778,12,188.424447
5.780723,7,188.495336
10.167653,12,188.615886
10.139875,12,188.736391
5.719721,7,188.808048
6.590098,8,188.890454
5.761209,7,188.961726
3.068148,4,189.002975
5.683835,7,189.07405
3.914788,5,189.125053
10.139875,12,189.245628
4.027778,5,189.296298
5.838889,7,189.366738
3.04879,4,189.407557
10.139875,12,189.528765
6.580387,8,189.61201
4.01386,5,189.6625
2.998121,4,189.70417
3.984815,5,189.754936
5.780723,7,189.826069
4.756764,6,189.88634
4.816765,6,189.946959
5.775899,7,190.018353
3.873592,5,190.069445
3.030723,4,190.110295
5.474929,7,190.179996
5.706925,7,190.250989
3.111111,4,190.291954
3.821325,5,190.343138
6.617875,8,190.425622
5.701209,7,190.497177
3.965457,5,190.547936
4.710662,6,190.60817
5.79879,7,190.680426
3.068148,4,190.72204
4.778315,6,190.783908
3.984815,5,190.835079
5.733431,7,190.907785
10.139875,12,191.028898
11.027778,12,191.148272
10.540214,13,191.282451
3.821325,5,191.332908
4.845814,6,191.393909
5.719721,7,191.465417
5.706925,7,191.537027
4.747054,6,191.598244
5.694982,7,191.66997
5.818148,7,191.741731
6.600501,8,191.824657
3.088889,4,191.865304
3.900098,5,191.916128
5.861111,7,191.986931
3.068148,4,192.027681
5.775277,7,192.097982
5.706925,7,192.169695
4.005556,5,192.22071
4.747054,6,192.28385
4.847193,6,192.34485
3.123704,4,192.386208
6.628279,8,192.468879
3.04879,4,192.509348
5.76386,7,192.580196
4.816765,6,192.640411
8.167292,10,192.741944
4.172222,5,192.79152
4.737991,6,192.853718
4.737991,6,192.914713
4.756764,6,192.975267
3.030723,4,193.016501
4.027778,5,193.066831
6.571325,8,193.149018
3.04879,4,193.189732
5.694982,7,193.260593
4.803054,6,193.322102
4.833871,6,193.381788
4.747054,6,193.442644
4.005556,5,193.49343
6.590098,8,193.576339
5.706925,7,193.647466
5.788987,7,193.718785
3.984815,5,193.770642
3.965457,5,193.821533
11.34577,14,193.964774
5.861111,7,194.035616
3.111111,4,194.075993
4.756764,6,194.136623
10.591153,12,194.259208
3.965457,5,194.309864
10.19543,12,194.430325
6.580387,8,194.513506
4.027778,5,194.564624
3.04879,4,194.605684
4.784542,6,194.666777
10.563375,12,194.788333
3.819316,5,194.83847
11.01927,13,194.972396
3.984815,5,195.023856
6.656057,8,195.106456
10.139875,12,195.228842
3.088889,4,195.269558
10.139875,12,195.389594
4.790258,6,195.449779
6.580387,8,195.531099
5.76248,7,195.603041
3.839962,5,195.65317
6.769718,9,195.742923
3.068148,4,195.78352
3.830387,5,195.834318
4.005556,5,195.884414
11.0,12,196.00392
5.694982,7,196.074734
5.719721,7,196.146708
5.694982,7,196.21811
9.871217,12,196.339301
4.737991,6,196.400238
5.76386,7,196.47123
5.818148,7,196.541368
6.571325,8,196.622921
4.021012,5,196.673733
5.733431,7,196.745156
3.821325,5,196.795916
4.847193,6,196.85562
4.803054,6,196.916484
3.900098,5,196.967241
5.772296,7,197.038624
3.931074,5,197.089372
3.914788,5,197.140353
4.005556,5,197.190776
6.608165,8,197.272861
4.747054,6,197.334433
4.790258,6,197.395288
4.737991,6,197.456289
6.571325,8,197.538019
4.778315,6,197.60005
3.840098,5,197.651078
10.139875,12,197.77297
4.79369,6,197.83334
10.19543,12,197.954449
3.886388,5,198.005856
4.767168,6,198.069655
10.139875,12,198.201617
10.139875,12,198.339377
5.788987,7,198.415869
11.027778,12,198.547922
11.185937,13,198.696335
4.790258,6,198.761714
4.816765,6,198.82684
5.748121,7,198.906015
10.167653,12,199.038251
3.04879,4,199.083321
4.005556,5,199.13619
4.027778,5,199.190611
4.737991,6,199.256731
4.778315,6,199.321786
11.0,12,199.454539
11.0,12,199.588518
3.914788,5,199.644373
10.139875,12,199.77627
10.19543,12,199.909894
10.19543,12,200.044812
5.816765,7,200.122744
5.818148,7,200.20118
5.894444,7,200.278517
5.780723,7,200.354625
6.571325,8,200.443816
5.861111,7,200.520545
10.139875,12,200.655859
3.068148,4,200.701047
4.816765,6,200.766545
3.965457,5,200.821347
10.139875,12,200.955497
11.0,12,201.08855
3.965457,5,201.144143
4.845814,6,201.209419
3.821325,5,201.260503
5.711613,7,201.332919
6.628279,8,201.415192
4.005556,5,201.465668
6.600501,8,201.548684
4.818036,6,201.609259
4.737991,6,201.671571
3.088889,4,201.712713
3.116667,4,201.753803
4.790258,6,201.815181
3.930526,5,201.865967
3.984815,5,201.91651
3.111111,4,201.957327
2.998121,4,201.998759
10.139875,12,202.121463
5.861111,7,202.191865
5.555959,7,202.261928
5.780723,7,202.333555
10.139875,12,202.454949
5.734703,7,202.526047
10.167653,12,202.647735
10.139875,12,202.769306
4.005556,5,202.819607
5.861111,7,202.890628
3.068148,4,202.931495
10.139875,12,203.053955
10.139875,12,203.175568
3.914788,5,203.226775
5.76386,7,203.298952
9.836759,12,203.420869
5.854346,7,203.49192
10.19543,12,203.613485
3.01386,4,203.654731
3.886388,5,203.705101
3.984815,5,203.756005
5.791637,7,203.826722
3.04879,4,203.867505
10.139875,12,203.988652
4.747054,6,204.049172
10.139875,12,204.171202
5.673431,7,204.243314
4.055556,5,204.294098
5.748121,7,204.365424
10.139875,12,204.486105
5.838889,7,204.557598
4.027778,5,204.60778
10.139875,12,204.72911
3.886388,5,204.780531
3.895653,5,204.83185
3.900098,5,204.882528
8.950517,11,204.991343
3.830387,5,205.042141
3.947389,5,205.092544
10.139875,12,205.214143
3.958304,5,205.264816
3.04879,4,205.305588
6.590098,8,205.388947
4.847193,6,205.449511
4.861648,6,205.511809
5.719721,7,205.582881
4.005556,5,205.633771
3.821325,5,205.684976
10.139875,12,205.806855
5.818148,7,205.878428
3.886388,5,205.930913
10.139875,12,206.052297
4.747054,6,206.112946
4.844542,6,206.17325
4.027778,5,206.224534
3.965457,5,206.275302
5.861111,7,206.346416
4.803054,6,206.40648
3.901369,5,206.457125
11.0,12,206.576735
4.756764,6,206.637959
6.571325,8,206.719677
4.027778,5,206.769668
10.139875,12,206.891554
5.861111,7,206.962626
5.95,7,207.033326
9.956871,12,207.156022
3.914788,5,207.207159
10.139875,12,207.327935
5.818036,7,207.399055
3.947389,5,207.449637
3.955654,5,207.501319
4.831454,6,207.56258
10.139875,12,207.683846
6.599102,8,207.766305
10.139875,12,207.889704
3.030723,4,207.930664
10.139875,12,208.051284
5.694982,7,208.123284
3.986082,5,208.173595
3.984815,5,208.224067
10.19543,12,208.344635
10.139875,12,208.466084
6.663721,8,208.547594
6.571325,8,208.629419
5.861111,7,208.700412
5.8085,7,208.772588
5.838889,7,208.844056
4.833871,6,208.904162
5.8085,7,208.97502
5.748121,7,209.047058
10.139875,12,209.169965
7.515973,10,209.268875
5.866667,7,209.34007
3.914788,5,209.390603
3.111111,4,209.431264
3.965457,5,209.481687
5.861111,7,209.552452
5.733431,7,209.623862
10.139875,12,209.749538
10.139875,12,209.871853
4.767168,6,209.932144
3.886388,5,209.983009
5.922222,7,210.054327
10.139875,12,210.174893
4.803054,6,210.23538
3.858165,5,210.287677
5.706925,7,210.358949
3.983431,5,210.409886
6.571325,8,210.492739
3.04879,4,210.533841
4.747054,6,210.595088
3.030723,4,210.636323
5.76386,7,210.708661
3.068148,4,210.750246
4.756764,6,210.811823
5.683835,7,210.883957
4.767168,6,210.944844
4.767168,6,211.005085
5.76386,7,211.077427
3.947389,5,211.128497
11.093823,14,211.272365
3.068148,4,211.313093
10.139875,12,211.435681
6.580387,8,211.51715
10.139875,12,211.637292
6.852604,9,211.727798
3.947389,5,211.778819
4.85861,6,211.839212
5.79879,7,211.911093
4.027778,5,211.96155
4.778315,6,212.022591
11.0,12,212.143195
5.683835,7,212.214898
4.778315,6,212.276249
6.67806,8,212.357212
10.139875,12,212.47911
5.818148,7,212.550298
3.088889,4,212.590829
5.76386,7,212.662037
10.112097,12,212.783521
10.563375,12,212.907523
4.831454,6,212.968015
3.850501,5,213.018666
5.818148,7,213.089383
3.088889,4,213.130046
5.748121,7,213.200498
3.965457,5,213.251325
4.005556,5,213.30241
3.095926,4,213.343358
10.563375,12,213.468047
10.139875,12,213.590425
5.838889,7,213.663067
3.821325,5,213.713947
3.030723,4,213.755694
10.491873,14,213.899393
3.088889,4,213.940485
4.005556,5,213.991459
10.167653,12,214.112891
4.756764,6,214.174026
5.673431,7,214.245995
5.719721,7,214.31752
10.278764,12,214.437544
3.840098,5,214.488636
5.838889,7,214.559579
5.838889,7,214.631205
4.737991,6,214.692294
4.778315,6,214.754102
3.913721,5,214.805175
10.19543,12,214.925626
5.79879,7,214.996691
4.816765,6,215.058346
3.947389,5,215.108749
4.756764,6,215.169275
3.01386,4,215.210383
10.012379,12,215.33148
5.76248,7,215.403694
3.095926,4,215.444738
2.998121,4,215.485772
3.030723,4,215.526554
5.694982,7,215.597817
4.806093,6,215.658348
10.139875,12,215.781049
5.733431,7,215.852374
5.719721,7,215.923271
4.737991,6,215.984241
4.767168,6,216.044774
10.139875,12,216.165397
5.719721,7,216.236817
6.590098,8,216.320104
10.139875,12,216.442053
10.167653,12,216.563224
5.733431,7,216.634171
4.737991,6,216.69509
5.861111,7,216.766799
5.838889,7,216.837938
10.139875,12,216.959451
3.076568,4,217.000392
4.756764,6,217.061647
5.780723,7,217.132637
3.068148,4,217.173405
5.719721,7,217.245556
5.719721,7,217.318927
3.030723,4,217.360574
5.780723,7,217.432812
5.816765,7,217.504773
5.845926,7,217.575529
5.748121,7,217.64687
6.771561,9,217.736465
5.694982,7,217.808175
6.599102,8,217.890804
4.756764,6,217.952018
3.914788,5,218.002989
3.821325,5,218.054205
10.139875,12,218.175353
4.747054,6,218.23582
10.563375,12,218.358347
7.646725,10,218.45705
6.580387,8,218.539199
3.930526,5,218.590054
5.719721,7,218.661427
4.904658,6,218.722299
10.139875,12,218.843359
3.030723,4,218.884402
3.886388,5,218.935326
5.76386,7,219.00662
5.79879,7,219.07743
4.756764,6,219.138143
5.838889,7,219.208636
10.139875,12,219.329096
10.139875,12,219.450276
10.167653,12,219.570678
2.983431,4,219.611748
5.838889,7,219.682037
4.778315,6,219.74262
10.167653,12,219.863761
4.845814,6,219.923759
10.139875,12,220.044466
5.748121,7,220.115613
4.737991,6,220.176588
6.571325,8,220.258982
10.734659,13,220.390352
10.167653,12,220.511695
4.747054,6,220.57408
3.965457,5,220.624633
5.76248,7,220.695999
3.927876,5,220.74692
6.600501,8,220.829983
10.167653,12,220.953856
4.767168,6,221.014497
6.746204,9,221.10556
11.0,12,221.227246
5.775899,7,221.298524
3.947389,5,221.34966
11.0,12,221.470144
3.840098,5,221.521154
6.590098,8,221.603778
5.683835,7,221.676177
3.111111,4,221.716873
10.167653,12,221.838989
10.491873,14,221.981836
4.747054,6,222.042934
5.733431,7,222.11477
5.706925,7,222.187067
3.068148,4,222.227783
6.679147,8,222.310754
10.139875,12,222.432209
10.139875,12,222.552752
10.139875,12,222.673958
5.838889,7,222.744883
10.167653,12,222.865051
5.780723,7,222.936909
3.030723,4,222.977779
10.139875,12,223.098627
5.706925,7,223.170629
4.803054,6,223.232522
3.068148,4,223.273322
5.733431,7,223.344563
5.76386,7,223.415771
6.580387,8,223.498219
5.838889,7,223.569158
3.993235,5,223.619728
5.748121,7,223.69148
10.139875,12,223.8128
4.778315,6,223.87366
5.733431,7,223.945101
4.756764,6,224.006478
5.748121,7,224.077421
10.167653,12,224.19784
10.139875,12,224.317775
3.04879,4,224.358623
6.571325,8,224.440111
4.822724,6,224.500436
4.816765,6,224.560509
6.623592,8,224.643168
11.494073,14,224.790478
5.780723,7,224.862645
5.691499,7,224.935938
3.088889,4,224.976713
4.541409,6,225.035927
5.719721,7,225.10588
11.083333,12,225.221035
3.068148,4,225.260547
5.818148,7,225.33006
5.79879,7,225.398986
3.030723,4,225.438465
5.826568,7,225.507416
3.947389,5,225.557042
3.984815,5,225.606817
5.761209,7,225.677194
4.767168,6,225.736813
3.914788,5,225.786803
4.756764,6,225.845418
5.706925,7,225.915525
9.031204,11,226.025382
6.580387,8,226.106016
10.734659,13,226.236122
10.563375,12,226.354058
3.821325,5,226.403752
5.780723,7,226.472298
10.139875,12,226.590975
3.068148,4,226.630537
11.0,12,226.747045
5.733431,7,226.816061
5.673431,7,226.885555
6.580387,8,226.965234
4.756764,6,227.024476
3.01386,4,227.064605
3.914788,5,227.114817
4.061111,5,227.163647
5.62256,7,227.231217
3.821325,5,227.281355
10.167653,12,227.398695
6.679147,8,227.478517
4.04037,5,227.527173
11.0,12,227.644436
4.803054,6,227.703795
3.984815,5,227.753652
5.838889,7,227.82228
4.778315,6,227.881153
10.615848,13,228.012074
5.748121,7,228.081926
5.76386,7,228.151817
5.916667,7,228.22051
4.756764,6,228.28143
4.767168,6,228.340434
4.027778,5,228.389513
4.767168,6,228.44873
5.818148,7,228.518612
5.748121,7,228.58778
5.861111,7,228.658923
6.571325,8,228.743231
4.737991,6,228.804745
10.139875,12,228.923459
4.844542,6,228.982325
4.737991,6,229.041955
3.984815,5,229.091485
6.600501,8,229.172027
10.540214,13,229.302113
6.653947,8,229.381277
4.005556,5,229.430144
5.673431,7,229.500619
3.830387,5,229.55067
7.475643,9,229.641033
11.0,12,229.759054
5.775899,7,229.828475
5.79879,7,229.897477
3.030723,4,229.937203
5.706925,7,230.007394
4.778315,6,230.067436
3.04879,4,230.107507
8.155051,10,230.207752
5.747499,7,230.277293
3.873592,5,230.327081
5.780723,7,230.396246
10.167653,12,230.514926
4.767168,6,230.575512
4.737991,6,230.634306
3.900098,5,230.684568
10.139875,12,230.805199
10.19543,12,230.922871
11.0,12,231.039583
4.80261,6,231.099239
5.719721,7,231.169582
10.139875,12,231.288746
11.0,12,231.406019
6.590098,8,231.486419
10.139875,12,231.606353
5.854346,7,231.676184
3.993235,5,231.725982
5.838889,7,231.795319
10.139875,12,231.91272
5.663721,7,231.983484
3.965457,5,232.032773
5.750537,7,232.103045
3.030723,4,232.142689
4.747054,6,232.202019
5.719721,7,232.271622
10.139875,12,232.391242
10.139875,12,232.513505
5.748121,7,232.586328
10.563375,12,232.704856
5.733431,7,232.775803
4.027778,5,232.8249
3.846753,5,232.874539
4.790258,6,232.933448
11.0,12,233.051936
5.733431,7,233.121767
10.167653,12,233.239938
10.139875,12,233.357349
3.970343,5,233.406933
3.088889,4,233.446896
5.719276,7,233.516623
3.821325,5,233.566684
3.088889,4,233.606149
4.767168,6,233.665645
8.19446,10,233.766837
7.632672,10,233.865695
3.947389,5,233.915515
9.771717,12,234.037053
3.088889,4,234.077229
4.756764,6,234.138348
3.830387,5,234.188502
5.433423,7,234.256409
3.111111,4,234.29638
3.821325,5,234.346359
3.068148,4,234.386641
4.914166,6,234.444958
11.0,12,234.562231
3.068148,4,234.602216
4.756764,6,234.66162
5.791637,7,234.731657
3.088889,4,234.772512
10.139875,12,234.890536
4.756764,6,234.949585
4.778315,6,235.008642
3.111111,4,235.048497
10.139875,12,235.167764
3.923431,5,235.218117
10.139875,12,235.335643
11.0,12,235.452493
9.070628,11,235.564452
3.144444,4,235.604202
3.01386,4,235.644308
4.767168,6,235.706118
5.711613,7,235.776288
5.838889,7,235.84556
3.965457,5,235.89558
5.734703,7,235.965529
5.694982,7,236.035455
6.834085,9,236.122838
3.068148,4,236.162954
5.719721,7,236.232514
10.563375,12,236.357353
3.914788,5,236.408536
5.748121,7,236.478787
3.088889,4,236.518732
10.591153,12,236.639059
5.719721,7,236.708544
10.139875,12,236.827347
4.80261,6,236.885729
3.914788,5,236.935753
11.622561,13,237.063004
3.947389,5,237.112719
10.139875,12,237.230617
10.618931,12,237.349787
10.167653,12,237.470117
3.030723,4,237.510708
4.818036,6,237.570205
5.76386,7,237.638959
10.706881,13,237.770187
5.694982,7,237.839484
4.756764,6,237.89898
5.79879,7,237.969018
10.336657,14,238.107929
10.139875,12,238.225881
5.780723,7,238.295197
5.861111,7,238.364346
5.706925,7,238.433637
3.821325,5,238.483769
3.947389,5,238.533661
5.734703,7,238.603245
3.04879,4,238.643348
4.756764,6,238.703007
10.139875,12,238.822879
6.38904,8,238.905829
4.027778,5,238.954927
3.821325,5,239.004673
10.139875,12,239.124486
5.719721,7,239.194822
10.139875,12,239.313462
3.821325,5,239.363544
5.560736,7,239.431898
5.719721,7,239.50172
3.01386,4,239.542538
3.821325,5,239.592502
10.139875,12,239.710824
3.111111,4,239.751271
6.62688,8,239.832516
10.067935,12,239.951241
4.784542,6,240.010174
3.958304,5,240.061468
4.005556,5,240.112963
10.139875,12,240.235335
6.590098,8,240.316732
10.139875,12,240.437576
6.580387,8,240.518187
4.558169,6,240.577271
5.683835,7,240.647552
3.111111,4,240.687534
3.840098,5,240.737773
10.139875,12,240.855808
10.139875,12,240.974565
5.719721,7,241.045314
4.005556,5,241.094126
5.733431,7,241.164397
5.76386,7,241.234265
3.886388,5,241.284278
3.965457,5,241.333828
5.792389,7,241.402605
10.563375,12,241.521842
4.747054,6,241.581444
3.138889,4,241.621048
10.139875,12,241.740183
5.438157,7,241.808642
4.784542,6,241.868132
4.794946,6,241.927346
5.748121,7,241.997185
5.79879,7,242.066446
3.965457,5,242.115453
6.590098,8,242.19649
5.683835,7,242.266462
3.955654,5,242.316316
10.167653,12,242.434497
5.719721,7,242.503943
5.694982,7,242.574457
4.747054,6,242.63341
5.780723,7,242.702854
3.025899,4,242.743089
4.831454,6,242.802255
11.055556,12,242.919958
4.747054,6,242.980363
5.733431,7,243.049486
3.965457,5,243.09899
5.683835,7,243.169127
5.748121,7,243.23832
5.861111,7,243.308574
5.780723,7,243.378066
5.706925,7,243.447866
10.139875,12,243.56744
4.767168,6,243.626761
10.167653,12,243.746332
10.139875,12,243.864683
3.111111,4,243.905888
3.830387,5,243.957789
10.139875,12,244.079377
5.748121,7,244.14878
3.965457,5,244.198099
3.930526,5,244.247722
3.861648,5,244.29761
4.756764,6,244.357551
4.816765,6,244.416453
5.673431,7,244.486668
3.088889,4,244.526518
5.733431,7,244.596358
6.728987,8,244.675678
6.600501,8,244.756458
5.826568,7,244.825443
3.930526,5,244.87457
5.673431,7,244.944246
10.167653,12,245.061613
4.790258,6,245.120431
10.591153,12,245.240376
3.111111,4,245.280345
3.965457,5,245.329964
3.821325,5,245.379633
10.139875,12,245.49751
4.765769,6,245.556157
4.737991,6,245.616253
5.79879,7,245.685178
5.790258,7,245.754232
5.748121,7,245.82318
10.139875,12,245.940569
3.821325,5,245.990588
3.965457,5,246.040016
10.139875,12,246.159027
3.821325,5,246.208637
10.139875,12,246.327592
3.088889,4,246.367467
10.167653,12,246.48708
5.79879,7,246.55611
3.819316,5,246.60504
4.790258,6,246.6648
6.600501,8,246.746917
4.778315,6,246.806392
11.027778,12,246.923553
5.847193,7,246.993872
4.833871,6,247.052461
3.830387,5,247.102123
3.840098,5,247.151945
3.900098,5,247.201491
11.0,12,247.319167
8.950517,11,247.430007
3.068148,4,247.469858
4.778315,6,247.529104
4.822724,6,247.587781
3.914788,5,247.637405
5.706925,7,247.709841
3.04879,4,247.751417
3.900098,5,247.8027
4.790258,6,247.864513
3.111111,4,247.905073
4.765769,6,247.964745
4.756764,6,248.024435
4.055556,5,248.073463
4.756764,6,248.132961
4.737991,6,248.19366
3.821325,5,248.243388
5.733431,7,248.312831
6.73939,8,248.392871
4.785174,6,248.453098
5.861111,7,248.522381
2.998121,4,248.562594
10.139875,12,248.681247
4.027778,5,248.73034
4.778315,6,248.791472
5.861111,7,248.860102
10.618931,12,248.980942
5.748121,7,249.05029
3.914788,5,249.099671
3.984815,5,249.148569
10.167653,12,249.266053
5.706925,7,249.336954
10.139875,12,249.455274
3.088889,4,249.495578
10.19543,12,249.615829
4.844542,6,249.674725
4.798444,6,249.733668
3.068148,4,249.774714
5.838889,7,249.843605
10.167653,12,249.961988
5.706925,7,250.031878
3.930526,5,250.081212
3.984815,5,250.131235
11.027778,12,250.248371
5.838889,7,250.317927
5.76386,7,250.387872
3.01386,4,250.427886
5.694616,7,250.497507
3.929147,5,250.547818
10.167653,12,250.664972
3.04879,4,250.704824
4.845814,6,250.764452
6.600501,8,250.845833
10.139875,12,250.964027
3.04879,4,251.004232
3.088889,4,251.043744
11.027778,12,251.161497
5.694982,7,251.232287
10.139875,12,251.352995
5.861111,7,251.422741
3.861648,5,251.472963
3.01386,4,251.514265
10.167653,12,251.638233
3.030723,4,251.679025
10.139875,12,251.798846
6.590098,8,251.879139
6.571325,8,251.960124
3.04879,4,252.000577
5.597078,7,252.068579
3.04879,4,252.108233
10.139875,12,252.228282
10.706881,13,252.35785
3.068148,4,252.397559
4.793547,6,252.456522
10.167653,12,252.574533
10.139875,12,252.69208
5.719721,7,252.762257
3.068148,4,252.802467
4.778315,6,252.86138
10.167653,12,252.981561
6.608165,8,253.064342
3.068148,4,253.104447
3.04879,4,253.144441
3.830387,5,253.193722
3.01386,4,253.23401
5.819415,7,253.305437
4.821325,6,253.365197
11.0,12,253.483686
5.79879,7,253.554209
4.790258,6,253.613557
11.0,12,253.731837
11.055556,12,253.850668
5.683835,7,253.921
3.068148,4,253.961023
5.76386,7,254.030139
5.719721,7,254.099133
5.748121,7,254.167631
3.947389,5,254.216797
3.01386,4,254.256812
3.821325,5,254.306609
3.068148,4,254.346307
4.790258,6,254.404982
4.803054,6,254.463938
3.04879,4,254.50374
5.838889,7,254.572784
5.79879,7,254.641596
10.139875,12,254.760902
4.778315,6,254.821685
10.706881,13,254.950873
9.956871,12,255.068234
5.818148,7,255.137935
10.19543,12,255.255456
5.826568,7,255.325911
4.778315,6,255.387161
3.900098,5,255.438741
10.139875,12,255.558087
3.930526,5,255.60783
3.01386,4,255.647607
4.767168,6,255.70687
5.76386,7,255.777011
6.590098,8,255.857631
5.866667,7,255.926935
5.775277,7,255.996659
6.611648,8,256.077437
5.748121,7,256.147453
5.873704,7,256.218018
3.041637,4,256.259012
3.900098,5,256.309664
6.599102,8,256.391671
3.885943,5,256.442886
5.673431,7,256.514912
5.747499,7,256.586347
10.139875,12,256.706572
5.901481,7,256.778648
3.947389,5,256.829666
6.611648,8,256.912938
4.747054,6,256.974055
11.0,12,257.093535
4.845814,6,257.153914
4.088889,5,257.203648
5.780723,7,257.275407
10.139875,12,257.395876
10.139875,12,257.516678
4.002945,5,257.567269
10.139875,12,257.688576
6.110257,8,257.768427
3.04879,4,257.810051
3.111111,4,257.850764
5.76386,7,257.921893
4.756764,6,257.983166
3.965457,5,258.033672
6.571325,8,258.116259
4.027778,5,258.166998
3.947389,5,258.218002
10.139875,12,258.338806
10.167653,12,258.462466
4.767168,6,258.524221
3.886388,5,258.576255
