#{"t_start": 1742960047.5558255, "env_id": "highway-v0"}
r,l,t
27.113109,40,5150.568562
27.227481,40,5162.098803
26.736677,40,5173.875618
27.11637,40,5185.737487
27.271926,40,5197.575887
27.359319,40,5209.423569
27.094148,40,5221.107128
30.359316,40,5230.869741
29.627481,40,5240.978096
27.248199,40,5251.498516
28.427481,40,5262.26795
26.960814,40,5274.311588
29.513704,40,5286.058313
3.370628,5,5287.504821
29.494148,40,5298.981907
26.825977,40,5310.686646
29.471926,40,5322.425216
29.360815,40,5333.980843
5.291103,8,5336.331158
27.354179,40,5348.129699
27.071922,40,5360.007966
29.894148,40,5371.37946
27.602376,40,5383.171454
29.069622,40,5394.844127
29.160815,40,5406.239191
28.783037,40,5416.264902
28.383037,40,5426.165404
27.732069,40,5436.590478
30.046317,40,5446.743968
26.960815,40,5458.1175
29.490254,40,5469.461142
27.359316,40,5481.290685
32.907248,40,5492.956076
7.427481,11,5496.073737
28.338592,40,5507.674697
27.181533,40,5519.479556
26.934489,40,5531.340102
27.094148,40,5543.064829
27.627481,40,5554.531982
30.885219,40,5566.173666
5.682959,7,5568.256445
27.423698,40,5580.086318
27.245777,40,5591.869366
9.577778,12,5595.034307
9.888731,14,5598.56302
14.487409,16,5602.497177
26.849704,40,5612.348916
27.494148,40,5622.649789
