#{"t_start": 1742783048.3153129, "env_id": "merge-v0"}
r,l,t
4.737991,6,1033.290623
6.571325,8,1034.273003
5.697267,7,1035.165243
6.571325,8,1036.10195
10.139875,12,1037.540285
11.027778,12,1038.940246
3.086278,4,1039.407315
5.861111,7,1040.21874
3.030723,4,1040.701244
10.139875,12,1042.209334
3.04879,4,1042.67316
4.847193,6,1043.382359
10.563375,12,1044.881232
4.816765,6,1045.609913
5.76386,7,1046.484362
3.886388,5,1047.069118
5.861111,7,1047.949631
6.611648,8,1048.87216
4.756764,6,1049.548825
3.01386,4,1050.000576
3.04879,4,1050.442985
10.167653,12,1051.931415
6.580387,8,1052.875473
10.563375,12,1054.359046
10.139875,12,1055.898102
5.683835,7,1056.761467
5.663721,7,1057.605725
10.139875,12,1059.012595
5.76386,7,1059.870831
3.965457,5,1060.44145
6.614508,8,1061.369218
6.161549,8,1062.308137
5.780723,7,1063.165454
6.600501,8,1064.118028
3.895653,5,1064.73491
5.79879,7,1065.596942
5.780723,7,1066.385625
4.737991,6,1067.106415
3.068148,4,1067.589769
3.821325,5,1068.16448
3.821325,5,1068.754721
3.068148,4,1069.208806
3.088889,4,1069.674073
5.733431,7,1070.515096
3.830387,5,1071.078649
5.775899,7,1071.932868
5.818148,7,1072.741895
10.139875,12,1074.200654
11.0,12,1075.668567
6.599102,8,1076.682417
5.838889,7,1077.524457
4.055556,5,1078.111659
4.803054,6,1078.827532
10.139875,12,1080.330664
10.139875,12,1081.840107
4.737991,6,1082.516652
5.719721,7,1083.24859
5.706925,7,1084.063917
4.737991,6,1084.66769
4.803054,6,1085.353178
4.767168,6,1086.024125
10.167653,12,1087.441665
5.76386,7,1088.295527
10.139875,12,1089.746595
6.580387,8,1090.719711
5.719721,7,1091.552309
10.067658,12,1093.02008
5.818148,7,1093.888897
10.139875,12,1095.404521
4.027778,5,1095.991443
4.04879,5,1096.553303
3.088889,4,1097.017029
4.831454,6,1097.721169
5.780723,7,1098.550464
6.590098,8,1099.540354
10.139875,12,1101.003635
4.747054,6,1101.753988
5.706925,7,1102.625356
2.983431,4,1103.108052
6.63892,8,1104.080232
3.111111,4,1104.538826
3.04879,4,1104.963527
5.901481,7,1105.788151
5.888889,7,1106.623974
5.747499,7,1107.491249
10.139875,12,1108.972525
10.19543,12,1110.45126
3.930526,5,1111.033957
5.818148,7,1111.869236
3.030723,4,1112.297436
5.706925,7,1113.134804
5.500412,7,1113.993778
4.874971,6,1114.725929
4.778315,6,1115.408217
6.198137,8,1116.311179
4.027778,5,1116.878546
5.79879,7,1117.745195
8.418426,11,1119.028244
10.139875,12,1120.50751
4.790258,6,1121.254475
3.840098,5,1121.888562
3.886388,5,1122.474881
3.068148,4,1122.933678
5.79879,7,1123.790179
5.694982,7,1124.599929
10.167653,12,1126.037025
5.79879,7,1126.865702
4.901369,6,1127.576838
4.756764,6,1128.277094
2.998121,4,1128.741213
3.04879,4,1129.178851
5.719721,7,1130.009328
3.068148,4,1130.486808
5.861111,7,1131.323214
5.788987,7,1132.183438
4.803054,6,1132.913038
5.706925,7,1133.768203
5.861111,7,1134.60667
6.590098,8,1135.600896
3.088889,4,1136.057968
10.167653,12,1137.525333
10.618931,12,1138.91952
5.711613,7,1139.714855
3.947389,5,1140.292488
3.930526,5,1140.890461
4.027778,5,1141.476351
4.756764,6,1142.14358
4.027778,5,1142.72389
5.694982,7,1143.561545
3.900098,5,1144.141657
3.984815,5,1144.738143
3.900098,5,1145.295531
4.027778,5,1145.814513
10.067658,12,1147.175787
5.748121,7,1148.002873
8.160607,10,1149.213952
10.139875,12,1150.696935
3.984815,5,1151.229314
10.139875,12,1152.574101
3.965457,5,1153.176727
10.139875,12,1154.593315
10.491873,14,1156.323456
6.580387,8,1157.29176
4.756764,6,1158.012623
5.706925,7,1158.863889
10.139875,12,1160.381274
7.59589,10,1161.495667
5.719721,7,1162.33053
10.167653,12,1163.850302
11.0,12,1165.32428
2.998121,4,1165.796242
6.571325,8,1166.785346
6.679147,8,1167.775106
3.947389,5,1168.334178
3.04879,4,1168.793247
3.068148,4,1169.23015
3.900098,5,1169.751672
3.849102,5,1170.323641
3.965457,5,1170.903557
4.588072,6,1171.615501
5.818148,7,1172.486785
11.185937,13,1174.021601
4.816765,6,1174.730154
4.802906,6,1175.45534
5.76248,7,1176.306894
10.563375,12,1177.79206
3.030723,4,1178.273093
10.139875,12,1179.754744
10.067658,12,1181.255268
3.116667,4,1181.742266
10.139875,12,1183.149671
7.398148,10,1184.308188
4.85379,6,1184.9655
3.068148,4,1185.432752
4.756764,6,1186.136261
3.947389,5,1186.721709
3.840098,5,1187.27017
5.719721,7,1188.035966
10.139875,12,1189.527912
5.838889,7,1190.323146
11.0,12,1191.787418
10.139875,12,1193.145103
5.673431,7,1193.983065
5.733431,7,1194.845951
10.139875,12,1196.29684
4.803054,6,1197.01499
4.027778,5,1197.581639
3.914788,5,1198.144477
10.139875,12,1199.573623
10.067658,12,1201.035327
10.139875,12,1202.483366
10.167653,12,1203.961218
5.733431,7,1204.833868
5.694982,7,1205.589593
10.139875,12,1207.033315
3.111111,4,1207.504099
10.139875,12,1209.01171
3.030723,4,1209.489676
5.861111,7,1210.315166
4.767168,6,1211.010221
9.791519,12,1212.454306
3.821325,5,1213.035621
5.76386,7,1213.868072
11.130382,13,1215.439112
5.76386,7,1216.265714
10.139875,12,1217.683138
10.167653,12,1219.128987
4.778315,6,1219.865087
4.767168,6,1220.593626
4.027778,5,1221.195257
5.791637,7,1222.048701
4.747054,6,1222.817384
11.0,12,1224.202143
5.76386,7,1225.035777
4.830832,6,1225.76275
3.041637,4,1226.250633
6.41213,8,1227.18043
6.62688,8,1228.088562
4.778315,6,1228.808691
3.965457,5,1229.35641
10.139875,12,1230.819442
10.167653,12,1232.281858
6.590098,8,1233.106268
4.002945,5,1233.681669
3.858165,5,1234.237951
3.111111,4,1234.691735
5.706925,7,1235.551013
4.784542,6,1236.231555
5.733431,7,1237.084595
4.767168,6,1237.827441
3.104346,4,1238.274755
10.139875,12,1239.752197
7.141498,9,1240.862959
3.830387,5,1241.47269
3.886388,5,1242.110723
3.840098,5,1242.726408
11.0,12,1244.099316
11.083333,12,1245.596318
5.722759,7,1246.451312
4.790258,6,1247.178332
5.861111,7,1248.047837
5.706925,7,1248.863782
4.747054,6,1249.527071
3.984815,5,1250.083756
10.139875,12,1251.590586
10.139875,12,1253.061234
5.733431,7,1253.895823
3.947389,5,1254.497277
3.01386,4,1254.978708
5.683835,7,1255.820123
3.947389,5,1256.404808
6.790334,9,1257.51122
4.784542,6,1258.235651
11.027778,12,1259.671328
3.132123,4,1260.151657
10.563375,12,1261.643476
5.76386,7,1262.464629
10.139875,12,1263.929853
10.19543,12,1265.311317
3.900098,5,1265.901519
10.167653,12,1267.43182
3.030723,4,1267.896768
10.139875,12,1269.327229
6.521947,8,1270.294441
4.033333,5,1270.889689
10.012379,12,1272.300395
3.970343,5,1272.850798
3.111111,4,1273.262901
5.711613,7,1274.053961
4.737991,6,1274.740912
5.706925,7,1275.552149
5.861111,7,1276.434651
3.867875,5,1277.018988
4.778315,6,1277.74328
5.748121,7,1278.54871
10.491873,14,1280.262174
4.816765,6,1280.985762
4.767168,6,1281.742919
3.0585,4,1282.193866
11.0,12,1283.638942
3.947389,5,1284.190964
10.139875,12,1285.604895
10.139875,12,1287.069212
3.965457,5,1287.603212
7.124736,9,1288.6954
5.733431,7,1289.511168
10.139875,12,1290.958391
3.068148,4,1291.429305
3.830387,5,1292.021118
4.784542,6,1292.748303
3.068148,4,1293.222318
6.571325,8,1294.211897
10.563375,12,1295.673079
3.04879,4,1296.114834
3.984815,5,1296.687817
10.139875,12,1298.112453
4.737991,6,1298.82439
5.694982,7,1299.696716
3.873592,5,1300.311478
3.965457,5,1300.90249
7.484702,9,1302.025245
4.778315,6,1302.740546
6.424927,8,1303.690154
3.914788,5,1304.291973
3.900098,5,1304.916053
6.590098,8,1305.907905
5.683835,7,1306.722053
10.139875,12,1308.099692
5.694982,7,1308.882188
6.580387,8,1309.829904
11.0,12,1311.1858
3.111111,4,1311.659702
4.756764,6,1312.404374
3.947389,5,1313.009136
4.790258,6,1313.72329
3.947389,5,1314.308726
10.634664,13,1315.879998
11.0,12,1317.251621
4.756764,6,1317.996705
3.886388,5,1318.593792
10.59577,13,1320.213751
10.139875,12,1321.668397
3.886388,5,1322.273479
5.780723,7,1323.059914
10.139875,12,1324.556702
5.694982,7,1325.413943
5.673431,7,1326.25742
4.737991,6,1326.948588
4.767168,6,1327.623611
11.0,12,1329.124699
10.563375,12,1330.596579
3.986082,5,1331.166818
3.030723,4,1331.627874
3.111111,4,1332.075405
4.85861,6,1332.776104
3.821325,5,1333.355356
3.947389,5,1333.966251
4.756764,6,1334.685009
5.683835,7,1335.537125
5.780723,7,1336.364652
5.733431,7,1337.231436
10.167653,12,1338.757638
5.748121,7,1339.605225
4.756764,6,1340.312086
6.580387,8,1341.27848
10.167653,12,1342.784719
3.965457,5,1343.402306
6.590098,8,1344.361903
7.374853,9,1345.501484
3.030723,4,1345.978128
4.737991,6,1346.69082
6.599102,8,1347.72852
5.711613,7,1348.569463
5.818148,7,1349.447837
5.706925,7,1350.339275
4.790258,6,1351.076962
4.778315,6,1351.849285
10.167653,12,1353.372808
6.611648,8,1354.339692
3.886388,5,1354.899606
3.914788,5,1355.500061
3.04879,4,1355.981833
5.706925,7,1356.809871
3.947389,5,1357.384885
5.663721,7,1358.255236
5.748121,7,1359.078399
4.790258,6,1359.806507
5.719721,7,1360.561668
3.848392,5,1361.137303
5.79879,7,1361.988019
4.85379,6,1362.697073
11.0,12,1364.148659
3.984815,5,1364.768003
3.088889,4,1365.154273
10.139875,12,1366.630018
3.030723,4,1367.071467
5.845926,7,1367.91441
11.0,12,1369.308754
3.123704,4,1369.748333
2.998121,4,1370.175548
3.970343,5,1370.738002
4.790258,6,1371.454387
5.780723,7,1372.310529
5.888889,7,1373.064631
4.005556,5,1373.62853
3.947389,5,1374.226807
4.747054,6,1374.961833
10.591153,12,1376.450097
3.076568,4,1376.936754
4.737991,6,1377.655441
4.747054,6,1378.368568
6.571325,8,1379.333552
5.706925,7,1380.182684
4.790258,6,1380.922861
5.891834,7,1381.704664
5.706925,7,1382.492272
4.005556,5,1383.072258
3.930526,5,1383.611819
5.838889,7,1384.439882
4.816765,6,1385.116179
3.068148,4,1385.576177
5.838889,7,1386.416744
6.571325,8,1387.301796
4.767168,6,1388.026541
5.733431,7,1388.897221
6.580387,8,1389.84847
4.005556,5,1390.428678
10.139875,12,1391.888889
11.0,12,1393.394132
4.756764,6,1394.063816
10.167653,12,1395.528248
10.139875,12,1397.071279
5.76386,7,1397.972235
5.8085,7,1398.781967
5.861111,7,1399.570843
11.0,12,1400.951996
6.580387,8,1401.950248
3.030723,4,1402.412853
10.139875,12,1403.82532
6.600501,8,1404.780898
5.663721,7,1405.644494
2.998121,4,1406.120609
3.840098,5,1406.729729
2.998121,4,1407.18074
3.068148,4,1407.610553
4.737991,6,1408.329988
5.673431,7,1409.205371
6.571325,8,1410.171439
3.849102,5,1410.804963
6.583352,8,1411.788699
3.04879,4,1412.257769
10.067658,12,1413.713381
3.04879,4,1414.167216
5.818148,7,1415.051022
3.088889,4,1415.520542
5.818148,7,1416.379068
3.900098,5,1416.991859
10.012379,12,1418.443875
10.139875,12,1419.943274
3.821325,5,1420.581831
5.838889,7,1421.420126
4.778315,6,1422.099363
3.930526,5,1422.69235
10.19543,12,1424.180647
10.139875,12,1425.587281
10.563375,12,1426.993802
6.736115,9,1428.088025
3.086278,4,1428.493466
4.793547,6,1429.180153
3.068148,4,1429.627459
5.733431,7,1430.380547
5.706925,7,1431.22783
4.756764,6,1431.934465
9.984649,12,1433.397488
10.306551,13,1435.030701
5.845926,7,1435.895196
3.984815,5,1436.45299
4.577409,6,1437.114545
4.831454,6,1437.831851
10.139875,12,1439.244125
5.861111,7,1440.105393
5.694982,7,1440.928721
3.830387,5,1441.47472
6.571325,8,1442.444445
4.027778,5,1443.022369
3.04879,4,1443.507589
5.76248,7,1444.381311
5.838889,7,1445.239815
5.761209,7,1446.065477
11.640846,13,1447.652818
3.947389,5,1448.200921
11.055556,12,1449.539388
5.888889,7,1450.2816
3.821325,5,1450.831209
7.238384,9,1451.953809
11.0,12,1453.360468
4.803054,6,1454.013883
5.706925,7,1454.803513
4.756764,6,1455.451811
3.984815,5,1455.994345
11.0,12,1457.451792
5.711613,7,1458.289293
11.0,12,1459.748759
3.965457,5,1460.323662
4.845814,6,1461.064781
3.914788,5,1461.636985
3.030723,4,1462.123235
10.139875,12,1463.654924
3.930526,5,1464.272172
10.167653,12,1465.725772
5.719721,7,1466.58086
5.683835,7,1467.346078
10.167653,12,1468.540565
5.748121,7,1469.269248
3.068148,4,1469.725218
5.663721,7,1470.426246
5.95,7,1471.091901
10.139875,12,1472.525247
3.900098,5,1473.093102
3.955654,5,1473.677233
5.748121,7,1474.499794
11.0,12,1475.960995
4.803054,6,1476.716967
5.780723,7,1477.549331
6.599102,8,1478.451835
4.577409,6,1479.186403
5.76386,7,1480.001267
10.139875,12,1481.506605
10.563375,12,1482.905769
4.793547,6,1483.545907
10.223208,12,1484.87935
10.139875,12,1486.354148
3.088889,4,1486.807931
4.737991,6,1487.541144
6.580387,8,1488.53106
10.167653,12,1489.984008
5.719721,7,1490.839838
10.563375,12,1492.205126
5.818148,7,1493.059595
10.139875,12,1494.550345
3.088889,4,1495.026397
4.005556,5,1495.608489
5.76386,7,1496.476432
5.673431,7,1497.306037
4.005556,5,1497.882293
4.747054,6,1498.616571
10.19543,12,1500.060474
6.645653,8,1500.98827
3.965457,5,1501.569192
10.139875,12,1503.053538
3.030723,4,1503.533869
5.748121,7,1504.40661
3.01386,4,1504.86953
9.835943,12,1506.34772
3.088889,4,1506.80989
5.818148,7,1507.669408
3.144444,4,1508.114337
10.167653,12,1509.591924
10.139875,12,1510.904268
4.002945,5,1511.47831
5.733431,7,1512.342197
10.139875,12,1513.786663
5.803676,7,1514.617058
10.139875,12,1516.009731
5.663721,7,1516.803144
5.76386,7,1517.618344
4.747054,6,1518.296819
5.76386,7,1519.092583
3.144444,4,1519.528376
4.756764,6,1520.164295
3.830387,5,1520.719497
5.683835,7,1521.431152
10.223208,12,1522.838121
6.608165,8,1523.772921
5.861111,7,1524.577846
5.845926,7,1525.373188
5.866667,7,1526.216341
3.840098,5,1526.832179
10.139875,12,1528.319356
6.355184,8,1529.300811
10.139875,12,1530.791742
10.167653,12,1532.287921
10.139875,12,1533.838534
5.733431,7,1534.736127
3.886388,5,1535.313832
10.19543,12,1536.795165
5.778315,7,1537.633794
10.563375,12,1539.132155
5.838889,7,1539.987317
6.376183,8,1540.962241
3.965457,5,1541.557074
9.956871,12,1543.05794
4.747054,6,1543.754436
5.694982,7,1544.590331
5.866667,7,1545.403077
4.778315,6,1546.142652
3.955654,5,1546.721074
4.767168,6,1547.447606
2.998121,4,1547.913904
4.027778,5,1548.507884
4.737991,6,1549.249839
6.571325,8,1550.145814
4.803054,6,1550.829405
3.088889,4,1551.244666
7.713715,10,1552.28733
4.767168,6,1552.993744
5.76386,7,1553.787884
11.121601,14,1555.306916
11.0,12,1556.732391
4.831454,6,1557.345853
3.840098,5,1557.900147
4.845814,6,1558.598014
3.088889,4,1559.063709
10.139875,12,1560.496658
5.838889,7,1561.337876
10.833598,15,1563.194363
3.111111,4,1563.682237
5.76386,7,1564.559119
5.861111,7,1565.428862
11.0,12,1566.824211
5.818148,7,1567.662479
3.930526,5,1568.228745
3.166667,4,1568.696461
5.916667,7,1569.494365
5.733431,7,1570.335001
10.139875,12,1571.791764
3.088889,4,1572.25135
10.139875,12,1573.752236
3.088889,4,1574.226125
10.139875,12,1575.748186
10.139875,12,1577.206662
4.886388,6,1577.896133
3.821325,5,1578.455988
4.737991,6,1579.153116
10.139875,12,1580.575326
10.167653,12,1582.064988
10.19543,12,1583.483774
10.563375,12,1584.981238
3.114056,4,1585.447378
3.930526,5,1586.021941
4.756764,6,1586.695855
3.792847,5,1587.289081
5.673431,7,1588.16603
10.139875,12,1589.561988
4.027778,5,1590.160322
10.139875,12,1591.616193
5.748121,7,1592.464979
4.778315,6,1593.206722
3.984815,5,1593.743243
3.111111,4,1594.158528
4.002945,5,1594.7235
5.76386,7,1595.54774
3.930526,5,1596.138862
10.139875,12,1597.523544
2.998121,4,1597.999392
4.778315,6,1598.70665
10.139875,12,1600.156259
5.838889,7,1600.961681
3.900098,5,1601.516352
2.998121,4,1601.963626
6.571325,8,1602.939952
4.061111,5,1603.516787
4.816765,6,1604.20427
4.822724,6,1604.830228
10.167653,12,1606.257914
4.012593,5,1606.816012
10.618931,12,1608.21779
5.719721,7,1609.032712
4.005556,5,1609.640333
4.005556,5,1610.182523
3.930526,5,1610.762236
10.223208,12,1612.151124
4.790258,6,1612.858169
10.139875,12,1614.347067
10.139875,12,1615.794188
10.139875,12,1617.303035
5.694982,7,1618.16756
11.0,12,1619.592896
4.027778,5,1620.189955
4.005556,5,1620.779072
4.767168,6,1621.446154
3.914788,5,1622.00196
3.965457,5,1622.607225
4.778315,6,1623.322324
10.139875,12,1624.780822
5.694982,7,1625.636023
5.694982,7,1626.469589
4.822724,6,1627.162924
3.088889,4,1627.633459
3.086278,4,1628.11603
5.780723,7,1628.945274
4.033333,5,1629.502887
5.888889,7,1630.345899
4.774832,6,1631.077038
3.068148,4,1631.543934
5.719721,7,1632.355534
4.816765,6,1633.09734
4.737991,6,1633.845109
5.663721,7,1634.704962
3.830387,5,1635.296909
6.590098,8,1636.325058
4.803054,6,1637.07282
3.04879,4,1637.534301
3.04879,4,1638.014051
4.778315,6,1638.737395
3.111111,4,1639.200931
11.0,12,1640.656313
4.833871,6,1641.40879
10.139875,12,1642.785804
10.167653,12,1644.181821
5.733431,7,1645.03244
5.861111,7,1645.866145
10.139875,12,1647.306181
5.748121,7,1648.150904
4.794946,6,1648.883347
5.683835,7,1649.749548
4.756764,6,1650.502049
5.394962,7,1651.351659
10.139875,12,1652.806524
4.767168,6,1653.502215
4.737991,6,1654.219322
2.998121,4,1654.633896
3.984815,5,1655.186004
5.570627,7,1655.95175
4.816765,6,1656.67333
10.139875,12,1658.146936
4.027778,5,1658.730592
10.139875,12,1660.177054
3.04879,4,1660.631014
4.756764,6,1661.344121
10.563375,12,1662.830719
3.104346,4,1663.302032
5.722759,7,1664.171927
2.998121,4,1664.642892
3.930526,5,1665.239947
4.737991,6,1665.9977
10.167653,12,1667.466326
3.858165,5,1668.089497
3.01386,4,1668.565351
5.861111,7,1669.356316
3.965457,5,1669.94529
10.139875,12,1671.441031
4.747054,6,1672.152097
3.858165,5,1672.785153
5.838889,7,1673.650112
6.580387,8,1674.643764
4.747054,6,1675.278527
5.734703,7,1676.119245
3.111111,4,1676.555463
3.111111,4,1677.006566
4.756764,6,1677.725708
3.138889,4,1678.188889
6.580387,8,1679.148032
3.068148,4,1679.6052
5.76386,7,1680.42087
6.600501,8,1681.34783
5.719721,7,1682.174164
3.914788,5,1682.699798
4.767168,6,1683.391976
5.706925,7,1684.243205
6.571325,8,1685.20306
10.139875,12,1686.696395
5.748121,7,1687.529111
5.683835,7,1688.356608
4.737991,6,1689.03523
11.0,12,1690.484604
10.139875,12,1691.975252
4.778315,6,1692.659306
11.0,12,1694.079874
4.793547,6,1694.811118
5.76386,7,1695.665692
4.778315,6,1696.41585
3.984815,5,1696.984018
10.585943,13,1698.545827
10.651325,13,1700.057992
11.0,12,1701.521309
4.005556,5,1702.127964
6.743668,9,1703.215785
10.139875,12,1704.687868
8.910606,11,1706.020423
5.733431,7,1706.829373
3.111111,4,1707.255283
3.830387,5,1707.868052
8.089141,10,1709.058133
5.861111,7,1709.884341
10.139875,12,1711.332933
10.139875,12,1712.817356
4.756764,6,1713.563176
4.747054,6,1714.276811
6.571325,8,1715.293027
10.139875,12,1716.800431
4.767168,6,1717.534874
4.790258,6,1718.240759
10.19543,12,1719.661867
3.850501,5,1720.253132
10.139875,12,1721.763144
10.591153,12,1723.274049
4.845814,6,1723.979434
5.719721,7,1724.790852
3.930526,5,1725.361133
9.016162,11,1726.726248
5.761209,7,1727.563738
5.694982,7,1728.3899
11.0,12,1729.884018
5.866667,7,1730.768485
3.111111,4,1731.260045
6.400187,8,1732.263794
5.694982,7,1733.088126
5.788987,7,1733.915771
10.563375,12,1735.395631
3.088889,4,1735.861376
4.747054,6,1736.589577
10.19543,12,1738.046997
3.088889,4,1738.508569
5.775899,7,1739.380661
8.402782,11,1740.727747
5.838889,7,1741.578954
10.605184,13,1743.146034
5.818148,7,1743.957807
4.005556,5,1744.521082
10.19543,12,1746.00927
4.756764,6,1746.704684
6.580387,8,1747.706618
5.861111,7,1748.501843
3.830387,5,1749.104802
2.998121,4,1749.563944
11.0,12,1751.010508
3.984815,5,1751.603836
3.929147,5,1752.20323
5.861111,7,1752.991541
5.673431,7,1753.82055
4.803054,6,1754.519571
11.185937,13,1756.118947
10.139875,12,1757.588944
6.639426,8,1758.464572
5.79879,7,1759.269389
6.590098,8,1760.217098
5.719721,7,1761.063005
5.76248,7,1761.873696
3.886388,5,1762.45013
6.580387,8,1763.412111
5.76386,7,1764.25804
5.733431,7,1765.095184
5.780723,7,1765.943111
10.223208,12,1767.333068
4.778315,6,1767.981475
5.861111,7,1768.845894
5.79879,7,1769.704516
4.822724,6,1770.403577
11.0,12,1771.814991
5.788987,7,1772.663248
3.900098,5,1773.255243
4.778315,6,1773.93368
5.719721,7,1774.786175
3.830387,5,1775.38834
4.767168,6,1776.079624
3.01386,4,1776.565916
4.847193,6,1777.281845
3.166667,4,1777.734431
4.790258,6,1778.425739
8.985848,11,1779.741606
5.733431,7,1780.574365
5.838889,7,1781.423521
4.778315,6,1782.157721
6.580387,8,1783.14951
6.571325,8,1784.120454
3.088889,4,1784.576286
2.998121,4,1785.024201
5.818148,7,1785.825056
6.719721,8,1786.811504
5.780723,7,1787.597149
5.673431,7,1788.431016
4.767168,6,1789.12701
3.830387,5,1789.703378
3.984815,5,1790.28881
4.747054,6,1791.00146
5.818148,7,1791.845861
8.974831,11,1793.16818
4.816765,6,1793.862148
10.139875,12,1795.340575
6.571325,8,1796.268875
5.76386,7,1797.09035
10.139875,12,1798.538428
3.984815,5,1799.144474
4.818036,6,1799.880499
11.678117,13,1801.388652
3.873592,5,1801.983872
4.747054,6,1802.704662
4.756764,6,1803.446553
6.590098,8,1804.422662
3.111111,4,1804.87903
4.803054,6,1805.623451
3.930526,5,1806.225232
6.667204,8,1807.186983
3.01386,4,1807.654334
6.590098,8,1808.583359
5.729535,7,1809.399414
10.567992,13,1810.971337
10.19543,12,1812.419234
10.563375,12,1813.788631
5.748121,7,1814.6382
3.930526,5,1815.192494
6.580387,8,1816.150341
5.79879,7,1816.951075
5.79879,7,1817.763066
5.694982,7,1818.64087
10.167653,12,1820.107621
4.929147,6,1820.779654
10.139875,12,1822.165465
11.027778,12,1823.618335
5.818148,7,1824.428654
6.600501,8,1825.335023
5.734703,7,1826.169417
3.830387,5,1826.763155
5.838889,7,1827.633362
3.04879,4,1828.094012
3.821325,5,1828.700271
3.900098,5,1829.263115
4.803054,6,1829.847078
10.139875,12,1831.328658
10.167653,12,1832.758229
5.861111,7,1833.540571
10.139875,12,1835.021504
5.76386,7,1835.858002
3.984815,5,1836.4503
3.821325,5,1837.018575
11.0,12,1838.463417
10.139875,12,1839.986105
5.694982,7,1840.793063
6.535106,8,1841.750195
10.563375,12,1843.184375
8.19446,10,1844.413858
10.167653,12,1845.891914
10.563375,12,1847.341743
4.747054,6,1848.070743
5.838889,7,1848.92005
6.608165,8,1849.841552
6.571325,8,1850.772017
3.01386,4,1851.186034
4.027778,5,1851.736873
5.772296,7,1852.580908
3.914788,5,1853.150908
10.139875,12,1854.552801
3.068148,4,1855.012511
3.900098,5,1855.602858
5.79879,7,1856.380023
3.068148,4,1856.790574
3.984815,5,1857.332228
3.068148,4,1857.802047
3.088889,4,1858.274445
5.838889,7,1859.133275
3.970343,5,1859.663227
3.068148,4,1860.109568
3.830387,5,1860.708291
10.19543,12,1862.098091
5.818148,7,1862.982502
3.965457,5,1863.57861
3.030723,4,1864.050069
6.600501,8,1865.026075
6.571325,8,1865.978579
3.111111,4,1866.434657
5.706925,7,1867.317914
11.0,12,1868.729255
10.139875,12,1870.209435
3.930526,5,1870.8201
5.722759,7,1871.661925
3.821325,5,1872.256671
6.571325,8,1873.205
4.756764,6,1873.941202
3.030723,4,1874.370672
5.861111,7,1875.177419
10.19543,12,1876.656414
10.139875,12,1878.124651
6.571325,8,1879.044165
4.747054,6,1879.782439
5.694982,7,1880.645712
5.818148,7,1881.484403
3.965457,5,1882.074466
3.965457,5,1882.633047
5.663721,7,1883.393356
10.139875,12,1884.779682
11.138889,12,1886.221137
10.491873,14,1887.904753
3.965457,5,1888.489463
10.666682,13,1890.062339
5.818148,7,1890.919982
3.947389,5,1891.52347
4.737991,6,1892.28227
10.139875,12,1893.776845
3.965457,5,1894.373189
4.027778,5,1894.966601
6.639426,8,1895.893875
10.139875,12,1897.285764
10.139875,12,1898.728585
3.965457,5,1899.309494
4.756764,6,1900.000542
5.706925,7,1900.860153
3.914788,5,1901.451087
10.167653,12,1902.905678
5.861111,7,1903.732403
3.151481,4,1904.186082
11.027778,12,1905.601467
5.748121,7,1906.439844
10.139875,12,1907.888094
6.571325,8,1908.837813
5.654658,7,1909.684062
5.780723,7,1910.47661
6.691943,8,1911.492375
5.861111,7,1912.354263
4.756764,6,1913.049705
4.790258,6,1913.771503
5.706925,7,1914.603236
5.826568,7,1915.439048
4.778315,6,1916.154501
3.088889,4,1916.608643
5.694982,7,1917.469251
9.956871,12,1918.844504
5.780723,7,1919.6861
3.01386,4,1920.126683
10.167653,12,1921.511994
3.068148,4,1922.000261
5.733431,7,1922.805746
10.167653,12,1924.291894
5.683835,7,1925.134609
3.111111,4,1925.590439
4.021012,5,1926.177358
4.756764,6,1926.828376
10.563375,12,1928.260749
5.706925,7,1929.061984
10.139875,12,1930.467883
3.993235,5,1931.031075
10.139875,12,1932.50163
6.571325,8,1933.437423
10.681739,13,1935.017457
5.76386,7,1935.85741
3.830387,5,1936.432907
3.068148,4,1936.901893
3.068148,4,1937.36045
5.706925,7,1938.160327
5.861111,7,1939.032724
4.111111,5,1939.647904
3.830387,5,1940.24325
6.639426,8,1941.189643
10.563375,12,1942.600522
3.04879,4,1943.076138
4.818036,6,1943.782338
3.947389,5,1944.308092
10.563375,12,1945.718555
5.861111,7,1946.557368
6.590098,8,1947.455283
10.563375,12,1948.853089
3.030723,4,1949.315499
3.947389,5,1949.894306
3.111111,4,1950.357441
4.816765,6,1951.084653
5.748121,7,1951.933614
4.737991,6,1952.627979
10.167653,12,1953.915326
4.806093,6,1954.673958
5.733431,7,1955.478279
10.139875,12,1956.713179
3.965457,5,1957.310244
11.0,12,1958.764896
10.223208,12,1960.157223
9.833959,12,1961.529253
4.891834,6,1962.240021
3.984815,5,1962.804348
9.067006,11,1964.157629
5.76248,7,1964.964181
4.803054,6,1965.675923
6.60341,8,1966.644754
3.914788,5,1967.183898
5.838889,7,1968.0141
3.088889,4,1968.467548
4.737991,6,1969.186628
4.778315,6,1969.913271
4.767168,6,1970.588093
5.861111,7,1971.394171
3.821325,5,1971.971853
3.821325,5,1972.566364
4.027778,5,1973.164055
4.005556,5,1973.759431
3.095926,4,1974.233374
10.139875,12,1975.717458
5.838889,7,1976.584134
2.998121,4,1977.053747
5.733431,7,1977.826802
6.705654,8,1978.779748
5.818148,7,1979.570234
6.438637,8,1980.54013
5.733431,7,1981.267015
10.563375,12,1982.750723
10.19543,12,1984.200245
3.914788,5,1984.751912
10.139875,12,1986.264117
5.861111,7,1987.121662
